image_path,caption
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/315428.jpg,A sparse living room with television and easy chair
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/330229.jpg,a big sign shows the two options of the road
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/419664.jpg,Men working on their laptops as a child plays.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/121666.jpg,A group of men standing next to each other on a snow covered slope.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/465198.jpg,A woman holding a tennis racquet on top of a tennis court.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/21143.jpg,A couple of young guys playing with a disc in a field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/202856.jpg,A fork and a small cheesecake with a slice removed
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/46385.jpg,A man cutting  cake with lit candles sticking out of it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/425612.jpg,Adult elephant with offspring walking in open field with herd.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/374832.jpg,A dog with it's paw on a remote control in a room with a television.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/554215.jpg,A black and white photo of a parking meter on a city street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/18467.jpg,A bowl filled with lots of vegetables on a table.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/53157.jpg,Dj's  playing music surrounded by cup cakes
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/78468.jpg,A truck towing a trailer loaded with bags.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/101292.jpg,this is a close up photo of a giraffes face
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/304031.jpg,A man is balancing on a stump as he throws a frisbee.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/174712.jpg,A lit up air plane flies over a runway.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/387693.jpg,a tv box sitting on the floor in front of the fireplace 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/246456.jpg,A man stands on his surfboard while riding a wave
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/378775.jpg,A woman holding a purple umbrella in her hand.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/320115.jpg,A group of people standing on a baseball field around a podium.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/309679.jpg,A mouse that is sitting in in front of a keyboard.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/319209.jpg,A view of a water with trees surrounding the banks.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/224134.jpg,Two women stand playing a video game in the living room.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/519607.jpg,a close up of a plate of food on a table
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/111660.jpg,A street sign on a pole next to a building.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/287197.jpg,A man riding up the side of a empty pool.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/479331.jpg,A black bear sitting on a lawn chair. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/154002.jpg,"A living area with a desk, chair, closet and window."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/118775.jpg,A blue/white train on a rail line 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/199653.jpg,A side view of a small single zebra standing in the dirt
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/188858.jpg,a boy putting olives on a pizza in a pan
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/2563.jpg,People are standing in a field with kites flying above.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/309181.jpg,A bear that is in standing in a tree.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/43739.jpg,A woman standing in a kitchen with a smile on her face.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/27974.jpg,A picture of a room that has a tv in it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/100483.jpg,A bunch of train trailers that are on a track.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/568076.jpg,A large group of people on a field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/45280.jpg,A giraffe towers above the grass and shrubs in its environment
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/382636.jpg,A piece of cheesy bread sitting in a plastic bag.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/552826.jpg,there is a wioman laying on her bed next to a lap top
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/313360.jpg,Large cat standing over another one laying on the ground. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/546401.jpg,An individual holding open a toaster with small white objects coming out of her hand and surrounding the hot dogs.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/543552.jpg,A woman jumping a black horse over a wooden log barrier.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/110348.jpg,a number of cows in a field with mountains in the background
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/229867.jpg,A stop sign with a solar panel above it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/24932.jpg,a child in a blue and black jacket and a red hat is skiing
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/244461.jpg,A pizza sitting on top of a pan.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/371164.jpg,A woman and child are boarding a colorful little train.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/468013.jpg,A cow is standing in a street as many people are walking around.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/460363.jpg,a boy wearing a red shirt is doing a skateboard trick
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/270278.jpg,A stop sign by a beach next to some placid water.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/64906.jpg,a close up of a small plane on a run way
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/17954.jpg,Six men standing on stairs in front of building with large columns.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/203729.jpg,A giraffe walking through a dry grass field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/141889.jpg,A man laying on top of a bed below a headboard.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/460403.jpg,An elephant sprays from its trunk in front of a waterfall. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/466390.jpg,A bicycle parked on a wooden pier next to a body of water.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/183602.jpg,A group of women riding in a boat on a body of water.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/545874.jpg,A man jumps onto a yellow fire hydrant on the sidewalk.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/498694.jpg,a baseball player and a flying black bat
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/91998.jpg,Two people standing in a room with two yellow chairs.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/8657.jpg,An old woman and a young man sitting on subway talking on phones.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/523354.jpg,A group of people flying kites on a sandy beach
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/201634.jpg,A couple of young men standing next to each other.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/490016.jpg,a couple of elephants that are walking on some dirt
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/457373.jpg,A small home restroom with white tile and green walls.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/104752.jpg,A woman in white shirt removing food from a brick oven.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/507101.jpg,a couple of elephants that are next to each other
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/343558.jpg,Horses running in a coral kicking up dust.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/190921.jpg,Antique black and white photograph of baseball player with two bats
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/487854.jpg,A zebra and cows eat on opposite sides of the fence. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/390608.jpg,A meal of a sandwich and french fries.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/369087.jpg,a couple of women playing a video game 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/556638.jpg,A giraffe is standing inside of an enclosure.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/410320.jpg,"Two red, yellow and blue train next to a platform."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/159562.jpg,a dog that is sitting next to a chair
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/383244.jpg,A young man talking on a phone while sitting on a couch.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/14709.jpg,A baseball player holding a catchers mitt in the dirt.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/492261.jpg,A skier is standing in a valley overlooking mountains under puffy grey clouds.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/180831.jpg,A bird that is flying in the air over sand.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/562338.jpg,A hot dog in a bunch and french fries sitting on a plate
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/109351.jpg,Two people are flying a kite at the park
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/6293.jpg,A man standing on to of a pile of junk holding flaming torches.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/481856.jpg,A flock of sheep next to a brick building and a small white shed.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/245451.jpg,"A monitor, mouse and keyboard are sitting on a desk."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/333181.jpg,A table topped with plates and bowls of food.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/528944.jpg,An ordinary kitchen with a stove and pots.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/318073.jpg,A woman standing in a kitchen being remodeled.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/228320.jpg,A man in a row boat rowing across a lake.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/201893.jpg,A tall giraffe walking along a road next to a green field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/322059.jpg,A body of water with a large blue boat floating on top of it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/318168.jpg,A beautiful blonde woman kissing the cheek of a child in front of a chalk board.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/431393.jpg,A man in a red shirt and blue pants holds up a white Frisbee on a grass area.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/359746.jpg,A professional baseball game with a runner on third base next to the third base coach and the third baseman next to the bag.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/310889.jpg,A person that is holding a long umbrella.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/301747.jpg,A couple of animals that are licking the ground.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/399382.jpg,A blue plate topped with a pastry covered in strawberries.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/294223.jpg,A woman tennis player is in position to play.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/283729.jpg,A young girl riding a skateboard before onlookers.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/232322.jpg,A hand holding a small camera next to a shelf in a  store.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/460950.jpg,"A tray holds a hot dog, sports drink and a plate of spaghetti. "
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/330578.jpg,A tennis player stands ready to serve a ball
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/381403.jpg,a man with his shirt and skate board walking outside
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/509870.jpg,A desktop computer and a laptop are running at a desk overlooking a meeting area.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/14049.jpg,A hot dog sitting on top of a gun on a white paper basket.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/286751.jpg,Various types of fruit neatly arranged in piles.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/528938.jpg,A girl standing in a kitchen with her hand on a blender top.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/494283.jpg,A collie dog is sitting on a sofa over the water.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/575502.jpg,A large white cake sitting on top of a cake plate.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/254701.jpg,A couple of men exchanging an item for money.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/498651.jpg,A man wearing glasses and blue tie taking a picture.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/18873.jpg,A Thomas the tank birthday cake with blue and white frosting.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/466095.jpg,A large giraffe standing on a dry tree filled field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/159411.jpg,The food is on a base of sliced cucumbers and covered with leaves.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/283018.jpg,A couple enjoying a day of skiing at the mountains.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/269634.jpg,A zebra standing in short grass with an are of very tall grass behind.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/227606.jpg,a spotted cat is wearing a quilt like vest
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/409728.jpg,A car parked in a parking lot next to a bike.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/187541.jpg,a plate filled with assorted meat and seafood with corn and a slice of bread. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/295116.jpg,A tall clock tower with a couple of bells on it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/390856.jpg,a few people skiing on to of a mountain peek.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/533862.jpg,a black and white cow beside a feeder looking up
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/5564.jpg,Two dead birds that are on the street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/244424.jpg,a lady in a dress moving on the street 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/526552.jpg,"Three women prepare large, rectangular pizzas with various ingredients."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/459475.jpg,A large white boat floating on top of the ocean.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/198382.jpg,A PICTURE OF A BIRD WITH ITS MOUTH OPEN 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/403250.jpg,A dog standing next to a mirror reflecting its image.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/570856.jpg,A wall with news paper and magazine pages posted to it.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/22964.jpg,A woman standing on a tennis court holding a racquet.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/534965.jpg,A crowd of people flying kites over a lush green field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/329919.jpg,A room has cardboard boxes and other item strewn about.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/14736.jpg,A large brick clock tower towering over a town.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/543698.jpg,A snowboarder does a flip above ground on the snowy slopes.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/444363.jpg,A long yellow train traveling past a train station.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/340184.jpg,a couple of white couches in a room
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/38729.jpg,A train is riding the tracks in the desert.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/60172.jpg,A plate that has a variety of fruit and vegetables on it. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/77137.jpg,"A bedroom with light green walls, a bed, dresser and lamps. "
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/359339.jpg,A man and two children wearing ski gear going skiing.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/222086.jpg,Many people are joining a special event with many other. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/145614.jpg,The bed in the room has been made with a large purple blanket.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/281168.jpg,A hot dog that is next to some french fries.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/355111.jpg,Two people standing in skis while people behind them sit on snow boards
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/552149.jpg,A zebra walking across a grass covered field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/38026.jpg,A silver train traveling down tracks through a forest.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/231087.jpg,Two different foods cooking together on the stove.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/248403.jpg,A woman is sitting down outside eating pizza.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/401785.jpg,some apple trees are filled with red apples 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/292152.jpg,A toasted ham sandwich with a pickle on a white plate.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/71099.jpg,Two microwaves and a very old fashioned printer
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/291493.jpg,A plate has a sandwich and chips on it. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/119304.jpg,Two parked motorcycles sitting in front of an iron gate.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/377493.jpg,The plane is flying past the yellow tower. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/135638.jpg,A table and an entertainment center in a home.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/307930.jpg,A group of birds sitting on a wooden platform.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/178407.jpg,a couple of people that are on a motorcycle
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/169495.jpg,A living room scene complete with a couch and a chair.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/29041.jpg,a man is show taking a pic of a woman in a mirror 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/103095.jpg,a train on a track near bushes and trees
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/384961.jpg,two people sitting at a table with a plate of food
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/121560.jpg,A wooden table with a bamboo sprig in an orange vase.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/314092.jpg,A group of people gathered in the street
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/471345.jpg,A table topped with two white plates of food next to glasses filled with drinks.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/481585.jpg,The man is surfing in the blue water
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/491753.jpg,A wooden table topped with a photograph of a picture and a vase.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/312246.jpg,A bath tub next to a toilet and a sink.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/403270.jpg,The fire hydrant near the curb is painted gold.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/564898.jpg,A herd of horned animals on a grassy patch by a body of water.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/194161.jpg,A person is trying to feed a carrot to a giraffe. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/4993.jpg,A man in a hat is holding two cell phones.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/46207.jpg,A man smiles with the hotel television remote next to him on a bed. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/222608.jpg,a large motor bike is parked out by the street
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/258040.jpg,A white bowl filled with broccoli and garnished
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/91743.jpg,The three boys are posing with their medals they won. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/518769.jpg,A BASE BALL GAME WITH A LOT OF PEOPLE 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/118480.jpg,A gray cat laying in the bathroom sink.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/130324.jpg,Bright green broccoli and orange carrots lie side by side on a plate.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/575274.jpg,A man riding a bike next to a man carrying a skateboard.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/526225.jpg,"There is an individual doing something in the picture.
"
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/410331.jpg,"A man, a beer and what is left of a large pizza."
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/10733.jpg,One zebra stands guard while the other eats on the savannah.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/472266.jpg,A dog jumping up into the air to catch a red frisbee.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/442819.jpg,This bed has a TV mounted at the foot board
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/548662.jpg,Many cars and two buses driving down a road.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/408502.jpg,Two ducks that are sitting in the water.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/166200.jpg,A brown teddy bear sitting in a high chair with a bottle of honey.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/438810.jpg,A zebra is standing in a grass-less field.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/396120.jpg,"A refrigerator cluttered with magnets,papers, and clippings. "
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/94526.jpg,A passenger train that is traveling down the tracks.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/568873.jpg,some tennis players standing around a bench and talking to each other 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/507937.jpg,White and green bus moving with traffic on the street.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/127830.jpg,A young woman who is jumping up for a high five.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/466549.jpg,A woman standing in a living room next to a man.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/67407.jpg,A carousel in the foreground with a large building in the background. 
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/447769.jpg,The entrance to a city park featuring colorful flags on poles.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/313481.jpg,a young female standing on a surfboard inside the water
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/351013.jpg,A couple of men with a surfboards standing in the sand.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/46024.jpg,A computer desk with a cat standing on top of it next to a monitor.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/216091.jpg,Stainless steel microwave and refridgerater and a lot of coffee mugs
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/363474.jpg,An elephant walking with a branch in its mouth.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/324006.jpg,A baseball player swinging a bat while being watched by a crowd.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/558700.jpg,a laptop on a bench with a cooler on a hand rail
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/333241.jpg,A white cat lies in a terra cotta planter.
/home/swq/Code/Qwen2.5-VL/qwen_lora_coco_caption/coco_2014_caption/30235.jpg,there is an airplane that is parked on the yard at the air port
